real_mean_1,real_mean_2,fake_mean_1,fake_mean_2,real_var_1,real_var_2,fake_var_1,fake_var_2,real_cov_12,fake_cov_12,real_corr,fake_corr,final_generator_loss,final_critic_loss,selected_epoch,best_val_w1,selected_val_w1,w1,w2,mean_error,var_error,gp_lambda,n_critic,seed,run_dir
0.03359191492199898,0.00651808176189661,-0.04274821653962135,-0.0883352980017662,0.9720177054405212,1.0189571380615234,0.9596198201179504,1.038905382156372,0.00406552292406559,0.0068309553898870945,0.004085087683051825,0.006841382477432489,1.3647394180297852,0.10991499256342649,140,0.21243685659399453,0.21243685659399453,0.22993687003569974,0.27506273299733297,0.121757872402668,0.016173064708709717,1.0,5,0,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_5
-0.023446308448910713,-0.0012986826477572322,0.027312379330396652,0.045681778341531754,1.047188639640808,0.9895831942558289,1.0126523971557617,0.9891147017478943,0.024037405848503113,-0.03313714265823364,0.02361288107931614,-0.033110179007053375,1.5420084297657013,0.06638214471749962,100,0.1751027787365265,0.1751027787365265,0.20947657992509486,0.26614754284210307,0.06916363537311554,0.01750236749649048,1.0,5,1,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_5
-0.04733068123459816,-0.013395771384239197,-0.051651641726493835,-0.05667199566960335,0.9716730117797852,1.025477647781372,0.9550047516822815,0.9610329866409302,-0.008191823959350586,0.013474722392857075,-0.00820649042725563,0.014065265655517578,-0.2221178151667118,-0.030187267321161927,110,0.17917901577860038,0.17917901577860038,0.19558376842354944,0.24277829655556057,0.04349140450358391,0.04055646061897278,1.0,5,2,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_5
0.011548109352588654,0.004319261759519577,-0.04329768568277359,-0.037235528230667114,0.9489638209342957,0.941338300704956,0.986775815486908,0.9919439554214478,-0.0016979241045191884,0.03712939843535423,-0.0017964724684134126,0.03752883896231651,-0.6199619323015213,0.03270636461675167,60,0.20273546674253676,0.20273546674253676,0.23722708602040615,0.3075997859769504,0.06881032884120941,0.044208824634552,1.0,5,3,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_5
0.0345032662153244,-0.01906593330204487,0.12012814730405807,-0.052478283643722534,1.0286234617233276,0.9692937731742859,1.0162512063980103,0.9729161262512207,0.0015001530991867185,0.01300939079374075,0.0015023796586319804,0.013083342462778091,0.5200481116771698,-0.09027964950073511,170,0.16727061114469333,0.16727061114469333,0.1898593954232508,0.25277098926123054,0.09191302955150604,0.007997304201126099,1.0,5,4,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_5
0.0007270955829881132,0.04412286356091499,-0.12292791157960892,-0.08620166778564453,1.0429942607879639,0.9962249398231506,0.8815901279449463,1.0707826614379883,-0.02158362790942192,-0.011534423567354679,-0.02117409184575081,-0.011871671304106712,0.07440421730279922,0.23877015635371207,170,0.22572999352047263,0.22572999352047263,0.26781548637665076,0.32401099003688955,0.17965255677700043,0.11798092722892761,1.0,5,5,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_5
-0.006425597704946995,0.04434865713119507,0.02576158009469509,0.06815135478973389,1.0035741329193115,0.9930002093315125,1.1162843704223633,0.9593790173530579,-0.01790984906256199,0.0065640960820019245,-0.017940828576683998,0.006342966575175524,-3.189038932323456,0.02767806490883231,200,0.20882717071805965,0.20882717071805965,0.23098005102111444,0.2838432983207461,0.0400322750210762,0.07316571474075317,1.0,5,6,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_5
0.008172658272087574,-0.0028530845884233713,-0.07124784588813782,0.011792676523327827,0.9696036577224731,0.9726228713989258,0.8606346845626831,0.7508648037910461,0.016808466985821724,-0.03462065011262894,0.017308473587036133,-0.04306703060865402,-0.695915162563324,0.23915305733680725,60,0.17839943294108265,0.17839943294108265,0.2778731659554598,0.33518251059687676,0.08075961470603943,0.16536352038383484,1.0,5,7,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_5
0.010517772287130356,-0.020015547052025795,0.013843380846083164,0.006988528184592724,0.9789043068885803,1.0551074743270874,1.0031068325042725,1.0628329515457153,0.01199630368500948,-0.02477892115712166,0.011803993955254555,-0.023998068645596504,1.7627738416194916,-0.07613579058088363,150,0.17797210946589387,0.17797210946589387,0.20266740400117764,0.25720654868734394,0.027208080515265465,0.015964001417160034,1.0,5,8,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_5
-0.030841773375868797,-0.014957192353904247,0.08579756319522858,0.026118623092770576,0.9964575171470642,1.0067390203475952,0.9533637762069702,0.9080703854560852,0.00992116704583168,0.0010798126459121704,0.009905465878546238,0.0011605378240346909,0.24916228652000427,-0.014784481795504689,170,0.1969239099652051,0.1969239099652051,0.2248055738840443,0.2810316778733276,0.12366065382957458,0.070881187915802,1.0,5,9,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_5
0.03359191492199898,0.00651808176189661,-0.011312426067888737,0.031569257378578186,0.9720177054405212,1.0189571380615234,0.9326831102371216,0.9332404136657715,0.00406552292406559,0.01010429672896862,0.004085087683051825,0.010830343700945377,-0.015362495556473732,-0.05313683394342661,160,0.17814973790067426,0.17814973790067426,0.19128596656627722,0.251285518129019,0.0514194630086422,0.0625256597995758,1.0,10,0,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_10
-0.023446308448910713,-0.0012986826477572322,0.0038214654196053743,0.15585796535015106,1.047188639640808,0.9895831942558289,1.1241514682769775,1.0247764587402344,0.024037405848503113,0.04144464060664177,0.02361288107931614,0.0386136993765831,-0.493338018655777,0.12611360624432563,160,0.19465332158859452,0.19465332158859452,0.25984233740653967,0.30360064283644317,0.15950468182563782,0.056078046560287476,1.0,10,1,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_10
-0.04733068123459816,-0.013395771384239197,0.04694944620132446,-0.0834261104464531,0.9716730117797852,1.025477647781372,0.85240638256073,0.8222460746765137,-0.008191823959350586,-0.014051283709704876,-0.00820649042725563,-0.016783855855464935,-0.24050091952085495,0.13961023408919573,90,0.21007143352875415,0.21007143352875415,0.24933738694825047,0.30708556502724954,0.11744356155395508,0.1612491011619568,1.0,10,2,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_10
0.011548109352588654,0.004319261759519577,0.03034922666847706,-0.06314361840486526,0.9489638209342957,0.941338300704956,1.021644115447998,0.9693957567214966,-0.0016979241045191884,0.03285529091954231,-0.0017964724684134126,0.03301451727747917,-0.22248166054487228,-0.023435793886892497,130,0.18177017098864762,0.18177017098864762,0.20768549116803728,0.2792054708434375,0.0700337216258049,0.05036887526512146,1.0,10,3,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_10
0.0345032662153244,-0.01906593330204487,0.11372017115354538,-0.00975133292376995,1.0286234617233276,0.9692937731742859,1.032872200012207,0.9431056976318359,0.0015001530991867185,0.011355447582900524,0.0015023796586319804,0.011505375616252422,0.9123044013977051,0.11066355584189295,200,0.16854507148669967,0.16854507148669967,0.19540179117432394,0.2589829715071678,0.07976264506578445,0.015218406915664673,1.0,10,4,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_10
