mean_error,var_error,cov_12,corr,w1,w2,method,seed
0.044929906725883484,0.031728893518447876,-0.01573892869055271,-0.016433702781796455,0.13595911504560695,0.1855849440619058,Best diagonal Gaussian,17
0.0312667079269886,0.0227070152759552,-0.04235268011689186,-0.04381459951400757,0.16015461679002244,0.21139512870346772,Product marginals,17
0.08865080773830414,0.21309831738471985,0.013353381305932999,0.011137054301798344,0.2039527309627682,0.26057302651118697,WGAN,17
0.035213932394981384,0.035921066999435425,0.02715230919420719,0.028134498745203018,0.13634405655299375,0.17535735248334922,WGAN,18
0.05208301171660423,0.017256468534469604,-0.007136814296245575,-0.007254648022353649,0.14545174191727372,0.18328331963271394,Best diagonal Gaussian,18
0.022969665005803108,0.013030707836151123,0.03099656291306019,0.030567457899451256,0.15263513759274033,0.20265360866680288,Product marginals,18
0.05527099594473839,0.011037647724151611,-0.025666669011116028,-0.025890985503792763,0.14714814372109125,0.20589814857907132,Best diagonal Gaussian,19
0.069034144282341,0.0405811071395874,-0.02854241617023945,-0.030078798532485962,0.16038741536755052,0.20380768855324205,WGAN,19
0.0962405800819397,0.01744595170021057,0.022526148706674576,0.02236623503267765,0.17890773134541874,0.23343426576048182,Product marginals,19
0.037747547030448914,0.07184121012687683,-0.006736223120242357,-0.0064702644012868404,0.15087929940726827,0.1893834461286201,Best diagonal Gaussian,20
0.07009338587522507,0.029691368341445923,0.024091653525829315,0.024907255545258522,0.17882296876098225,0.2241321642113071,Product marginals,20
0.12142898142337799,0.06348457932472229,0.0168199073523283,0.017510131001472473,0.19740731888522592,0.25672242944981744,WGAN,20
0.03749621659517288,0.03619983792304993,-0.0050229704938828945,-0.004972071852535009,0.13594369349504545,0.1829376603022335,Product marginals,21
0.03591643646359444,0.062186360359191895,-0.04081716760993004,-0.04104972258210182,0.1420156837420583,0.2009972086541686,Best diagonal Gaussian,21
0.1151682436466217,0.14308857917785645,-0.047631748020648956,-0.04202811419963837,0.2052903177224416,0.26975802795380205,WGAN,21
0.021079618483781815,0.08235922455787659,-0.021565474569797516,-0.020756281912326813,0.14221689563139178,0.18908323838034508,WGAN,22
0.05256926268339157,0.022932380437850952,-0.0064514754340052605,-0.006447868421673775,0.15346766253494246,0.20406970676244834,Product marginals,22
0.03578601032495499,0.044111281633377075,0.01165219210088253,0.011874409392476082,0.15543354685297367,0.19845107407489415,Best diagonal Gaussian,22
0.011414884589612484,0.03110682964324951,0.02207346074283123,0.021569974720478058,0.1304417664927434,0.17165703633300497,Best diagonal Gaussian,23
0.04008767008781433,0.04309621453285217,-0.006439891643822193,-0.006572074722498655,0.1312049502040762,0.18286626158668312,Product marginals,23
