real_mean_1,real_mean_2,fake_mean_1,fake_mean_2,real_var_1,real_var_2,fake_var_1,fake_var_2,real_cov_12,fake_cov_12,real_corr,fake_corr,final_generator_loss,final_critic_loss,selected_epoch,best_epoch,best_val_w1,selected_val_w1,test_w1,test_w2,mean_error,var_error,optimizer,lr,seed,adam_beta1,adam_beta2
0.03359191492199898,0.03078438527882099,0.1281566619873047,0.01617845706641674,0.9720177054405212,0.9928187727928162,0.6629361510276794,0.6437690258026123,0.7800534963607788,-0.013989238999783993,0.7940582036972046,-0.02141377329826355,-0.05384613201022148,-0.024252967350184916,70,70,0.6083549014909301,0.6083549014909301,0.5857400103138389,0.721356232281959,0.09568607807159424,0.3290656507015228,rmsprop,0.0002,0,nan,nan
-0.023446308448910713,-0.019536251202225685,-0.25417840480804443,-0.007101896218955517,1.047188639640808,1.049526572227478,1.0350576639175415,0.624590277671814,0.8521733283996582,-0.009450230747461319,0.812865674495697,-0.011753372848033905,-0.05161978956311941,-0.021231520920991898,50,50,0.6158019040539571,0.6158019040539571,0.6060536983710856,0.7625507639936228,0.23106691241264343,0.21853363513946533,rmsprop,0.0002,1,nan,nan
-0.04733068123459816,-0.045902006328105927,-0.02678954228758812,-0.12916073203086853,0.9716730117797852,0.9831785559654236,0.749667227268219,0.6280134320259094,0.772423267364502,0.0006788949831388891,0.7902765274047852,0.000989427207969129,0.04245606902986765,-0.024942290037870407,120,120,0.5938087945128873,0.5938087945128873,0.5838225911992044,0.7323013610135735,0.08575519919395447,0.28858545422554016,rmsprop,0.0002,2,nan,nan
0.011548109352588654,0.0118300411850214,-0.028315361589193344,0.08115937560796738,0.9489638209342957,0.9445884823799133,0.9284089207649231,1.1802667379379272,0.7581522464752197,0.01294735074043274,0.8007745742797852,0.012368617579340935,-0.06966165825724602,-0.025062932446599007,20,20,0.6277833969965172,0.6277833969965172,0.5871089094491034,0.729863770627969,0.07997282594442368,0.12811657786369324,rmsprop,0.0002,3,nan,nan
0.0345032662153244,0.0161630529910326,0.055793508887290955,-0.16656430065631866,1.0286234617233276,1.0087049007415771,0.8771203756332397,1.3270235061645508,0.8237988948822021,0.025538722053170204,0.8087437748908997,0.023671744391322136,0.019508980214595795,-0.023406420787796377,90,90,0.5542491685577066,0.5542491685577066,0.5722824587399213,0.7312711134464785,0.18396347761154175,0.23491084575653076,rmsprop,0.0002,4,nan,nan
0.0007270955829881132,0.027055399492383003,-0.013157198205590248,-0.18912117183208466,1.0429942607879639,1.0054371356964111,0.9123091697692871,0.5694140195846558,0.8214452862739563,-0.010479120537638664,0.8021585941314697,-0.014539173804223537,-0.017245514784008265,-0.024892657995224,40,40,0.5844336153289866,0.5844336153289866,0.6177837413085644,0.7690624310603243,0.2166219800710678,0.28335410356521606,rmsprop,0.0002,5,nan,nan
-0.006425597704946995,0.021468713879585266,-0.006025947164744139,0.09932644665241241,1.0035741329193115,0.982573926448822,1.1280345916748047,1.0845255851745605,0.7921133637428284,-0.01683897152543068,0.7976823449134827,-0.015224200673401356,-0.0585998110473156,-0.03210585135966539,180,180,0.6140712158011248,0.6140712158011248,0.6558499856604938,0.8089242392104801,0.07785876095294952,0.11320605874061584,rmsprop,0.0002,6,nan,nan
0.008172658272087574,0.004826277960091829,-0.34899774193763733,0.016335103660821915,0.9696036577224731,0.9868266582489014,1.3818159103393555,1.2050161361694336,0.7857680320739746,-0.010197739116847515,0.8032981753349304,-0.007902824319899082,-0.05657821521162987,-0.027912826277315617,160,160,0.6441680435923687,0.6441680435923687,0.7785655824488048,0.9711079884010628,0.3573558032512665,0.3152008652687073,rmsprop,0.0002,7,nan,nan
0.010517772287130356,-0.003595105605199933,-0.027697192505002022,0.04472704976797104,0.9789043068885803,1.017853856086731,1.3435050249099731,1.316658854484558,0.7903211712837219,0.004925296176224947,0.7917550206184387,0.0037031907122582197,0.023581417743116617,-0.022992091067135335,60,60,0.6511389115017161,0.6511389115017161,0.6439887553573672,0.7836049987031495,0.061606936156749725,0.33170285820961,rmsprop,0.0002,8,nan,nan
-0.030841773375868797,-0.033647727221250534,-0.08220437169075012,-0.08502255380153656,0.9964575171470642,1.0096832513809204,0.9186414480209351,1.397068738937378,0.8031188249588013,-0.0365583598613739,0.8006778955459595,-0.03227043151855469,-0.056310064159333706,-0.02930921409279108,70,70,0.6240768076198218,0.6240768076198218,0.5463906749142513,0.6738414653113838,0.07264632731676102,0.23260077834129333,rmsprop,0.0002,9,nan,nan
