rho,seed,wgan_var_1,wgan_var_2,wgan_var_mean,theoretical_diag_var
0.4,8,0.9389039874076843,0.9316030740737915,0.9352535307407379,0.9582575694955839
0.4,9,0.8705711364746094,0.8509199619293213,0.8607455492019653,0.9582575694955839
0.4,10,0.9932880401611328,0.9389504790306091,0.966119259595871,0.9582575694955839
0.4,11,0.9990876913070679,0.8997023105621338,0.9493950009346008,0.9582575694955839
0.4,12,0.997308611869812,0.9032610654830933,0.9502848386764526,0.9582575694955839
0.4,13,1.0113157033920288,0.9553921818733215,0.9833539426326752,0.9582575694955839
0.4,14,0.9293185472488403,0.9322361946105957,0.930777370929718,0.9582575694955839
0.4,15,0.9537094831466675,0.9955102205276489,0.9746098518371582,0.9582575694955839
0.4,16,0.8826050758361816,0.9689581990242004,0.925781637430191,0.9582575694955839
0.4,17,0.889432430267334,0.8637630343437195,0.8765977323055267,0.9582575694955839
0.4,18,0.966526985168457,1.0462669134140015,1.0063969492912292,0.9582575694955839
0.4,19,0.9252187609672546,0.9605569839477539,0.9428878724575043,0.9582575694955839
0.4,20,0.9707517623901367,0.9725028276443481,0.9716272950172424,0.9582575694955839
0.4,21,0.9521308541297913,0.9361369609832764,0.9441339075565338,0.9582575694955839
0.4,22,0.8901375532150269,0.9255917072296143,0.9078646302223206,0.9582575694955839
0.4,23,0.9256484508514404,0.964491069316864,0.9450697600841522,0.9582575694955839
0.4,24,1.0811662673950195,0.9748932719230652,1.0280297696590424,0.9582575694955839
0.4,25,0.9968292117118835,0.9452324509620667,0.9710308313369751,0.9582575694955839
0.4,26,0.9804484248161316,0.9612170457839966,0.9708327353000641,0.9582575694955839
0.4,27,0.9940951466560364,0.9307085871696472,0.9624018669128418,0.9582575694955839
0.4,28,0.9605357050895691,0.9098027348518372,0.9351692199707031,0.9582575694955839
0.4,29,0.9543960094451904,0.9892022013664246,0.9717991054058075,0.9582575694955839
0.4,30,0.947866678237915,0.9905014634132385,0.9691840708255768,0.9582575694955839
0.4,31,0.9912033081054688,0.8873254060745239,0.9392643570899963,0.9582575694955839
0.4,32,0.9546777009963989,0.9451444745063782,0.9499110877513885,0.9582575694955839
0.4,33,0.9338324069976807,1.0144424438476562,0.9741374254226685,0.9582575694955839
0.4,34,0.9935896992683411,0.8913996815681458,0.9424946904182434,0.9582575694955839
0.4,35,1.012183427810669,0.8446552157402039,0.9284193217754364,0.9582575694955839
0.4,36,0.8518639802932739,0.983834981918335,0.9178494811058044,0.9582575694955839
0.4,37,0.9118399024009705,0.9005828499794006,0.9062113761901855,0.9582575694955839
0.4,38,1.0196038484573364,0.9463865160942078,0.9829951822757721,0.9582575694955839
0.4,39,0.9519228935241699,0.8915165662765503,0.9217197299003601,0.9582575694955839
