mean_error,var_error,cov_12,corr,w1,w2,rho,seed,method
0.06080755218863487,0.04071629047393799,-0.016039863228797913,-0.016433699056506157,0.17907915149538844,0.22379372942994014,0.0,16,Best diagonal Gaussian
0.058490753173828125,0.07788500189781189,0.013082792982459068,0.013465133495628834,0.1964206171627448,0.2575414314471459,0.0,16,Product marginals
0.0032070083543658257,0.04205313324928284,-0.026605136692523956,-0.027351297438144684,0.17357707352373655,0.21872346740950674,0.0,16,WGAN
0.026525547727942467,0.050374895334243774,-0.00681343162432313,-0.007254645228385925,0.18519392735661763,0.2412038272653496,0.0,17,Best diagonal Gaussian
0.008015471510589123,0.009261369705200195,-0.0022985998075455427,-0.002344981301575899,0.18456254509386927,0.24241801928436615,0.0,17,Product marginals
0.051908690482378006,0.22122082114219666,-0.005718576721847057,-0.007456535939127207,0.22157315493728785,0.2986605355109275,0.0,17,WGAN
0.04219891503453255,0.015170633792877197,-0.025986388325691223,-0.025890987366437912,0.20191485528006528,0.2581846767999266,0.0,18,Best diagonal Gaussian
0.03450820967555046,0.009821593761444092,-0.010599774308502674,-0.01060046162456274,0.18685346963314284,0.23828619227882442,0.0,18,Product marginals
0.11574786901473999,0.06632614135742188,-0.026154369115829468,-0.02450423501431942,0.21750549273179498,0.29225083268411917,0.0,18,WGAN
0.07879488915205002,0.07745572924613953,-0.006634023040533066,-0.006470267195254564,0.19871662712630195,0.25160422001410426,0.0,19,Best diagonal Gaussian
0.07869728654623032,0.06567075848579407,0.024872912093997,0.02476923167705536,0.20733920915362977,0.26157841821473965,0.0,19,Product marginals
0.10252168029546738,0.07686027884483337,-0.05720771104097366,-0.05375444144010544,0.29995361265804854,0.3359222647041077,0.0,19,WGAN
0.03580845519900322,0.03816056251525879,-0.04138781875371933,-0.041049737483263016,0.21859474445941063,0.2774985727398227,0.0,20,Best diagonal Gaussian
0.04741138964891434,0.021909385919570923,-0.02772112935781479,-0.02793438732624054,0.19364954963797543,0.24442559230518385,0.0,20,Product marginals
0.04177246615290642,0.03486180305480957,-0.005134135950356722,-0.005257106851786375,0.18570269797248315,0.2509490159366634,0.0,20,WGAN
0.08792880922555923,0.024880707263946533,0.012038405984640121,0.01187440287321806,0.24874998394985903,0.3107793332304248,0.0,21,Best diagonal Gaussian
0.04882751405239105,0.02290743589401245,0.013796172104775906,0.01381661742925644,0.2021866143501992,0.2646015786477584,0.0,21,Product marginals
0.14312386512756348,0.05061998963356018,-0.017373643815517426,-0.016704736277461052,0.214937425510817,0.2795691206696261,0.0,21,WGAN
